YEAR,MONTH_NUM,PERIOD_ID,STATE_NAME,NBR_FLIGHTS_CLIMB,TOT_DIST_LEVEL_NM_CLIMB,AVG_DIST_CLIMB
2015,2,201502,Slovenia,866.0,2046.412914238188,2.3630634113604945
2015,2,201502,Spain,50886.0,151093.80925170972,2.9692608822015822
2015,2,201502,Sweden,19827.0,19119.708039079727,0.9643268290250531
2015,2,201502,Switzerland,17952.0,51419.968662028645,2.86430306718074
2015,2,201502,Ukraine,3746.0,4070.633438661983,1.0866613557560019
2015,2,201502,United Kingdom,76463.0,243685.7044133069,3.1869754575848046
2015,2,201502,Western Sahara,143.0,93.7381373126515,0.6555114497388217
2015,3,201503,Albania,715.0,1209.34074117315,1.6913856519904196
2015,3,201503,Austria,13777.0,32957.228040898466,2.3921919170282693
2015,3,201503,Belgium,12889.0,58240.11576158279,4.518590717789029
2015,3,201503,Bosnia and Herzegovina,466.0,661.2796472130995,1.4190550369379817
