YEAR,Country_code,DIST_FLOWN_KM,DIST_DIRECT_KM,HFE_EFF,Year,Country_Code,Pollutant_name,Emissions
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,BC,0.0872428461233812
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,CO,3.429055266160371
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,Cd,1.0592455628950782e-05
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,Cr,1.536394351166064e-05
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,Cu,4.06939847492524e-05
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,HCB,0.0
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,Hg,8.28878774130115e-06
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,Indeno,1.024252754412808e-05
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,NH3,6.69726528e-05
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,NMVOC,0.2857891709750486
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,NOx,12.922555366783898
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,Ni,1.259319749754069e-05
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,PCB,9.705541566276585e-08
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,PM10,0.1690363392520381
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,PM2.5,0.1690363392520381
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,Pb,0.5653199999997571
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,SOx,0.8994156600000708
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,Se,1.9054684462761249e-07
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,TSP,0.1690363392520381
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,Zn,0.0021118219862281
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,benzo(a),4.773216719593669e-06
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,benzo(b),8.750897319255062e-06
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,benzo(k),2.983260449746043e-06
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,dioxin,0.0002138003322317
2014,DK,388.439522,386.26018248,1.005642154223631,2014,DK,total PAH,2.6749902032722883e-05
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,As,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,BC,0.00409
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,CO,0.21426
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,Cd,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,Cr,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,Cu,0.0
